,key,thread,worker,prefix,group,start,finish,stimulus_id,called_from,begins,ends,duration,size,time
86,"('chunk_max-partial-48fb9b980bc649d59243db257655af3f', 0, 0, 0)",,,chunk_max-partial,chunk_max-partial-48fb9b980bc649d59243db257655af3f,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.5940557
87,"('chunk_min-af7e022d985b391b53eb41df5aaf6406', 0, 0, 0)",,,chunk_min,chunk_min-af7e022d985b391b53eb41df5aaf6406,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.5959966
88,"('chunk_min-partial-d186507a51f2d2eeb1fe03c28b1da4da', 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-d186507a51f2d2eeb1fe03c28b1da4da,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.5981283
89,"('chunk_min-partial-b4fd43a145ef23923e76a612cf246b05', 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-b4fd43a145ef23923e76a612cf246b05,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.599949
90,"('chunk_min-partial-82db9db674ae93a6446004be70a5a355', 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-82db9db674ae93a6446004be70a5a355,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.60185
91,"('chunk_min-ce55fed4cb00e797a3e767e8d9366298', 1, 0, 0)",,,chunk_min,chunk_min-ce55fed4cb00e797a3e767e8d9366298,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.603737
92,"('chunk_min-ce55fed4cb00e797a3e767e8d9366298', 0, 0, 0)",,,chunk_min,chunk_min-ce55fed4cb00e797a3e767e8d9366298,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6056218
93,"('chunk_min-partial-2fc35a3958451b40e6cc2e47637740be', 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-2fc35a3958451b40e6cc2e47637740be,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6075652
94,"('chunk_min-partial-6038e3df59e15ad4d497ebd19f5de02b', 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-6038e3df59e15ad4d497ebd19f5de02b,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6094935
95,"('chunk_min-partial-5ba9e04a2ced4938dc63ecc21e819347', 0, 0, 0)",,,chunk_min-partial,chunk_min-partial-5ba9e04a2ced4938dc63ecc21e819347,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6114051
96,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 9, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6133757
97,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 9, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6153
98,"('random_sample-c174146ff8964021504e2af2c920de85', 9, 0, 0)",,,random_sample,random_sample-c174146ff8964021504e2af2c920de85,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6172855
99,"('random_sample-c174146ff8964021504e2af2c920de85', 9, 0, 0)",,,random_sample,random_sample-c174146ff8964021504e2af2c920de85,waiting,processing,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6192257
100,"('add-52995fce93ff355636fb897843eefa3e', 9, 0, 0)",,,add,add-52995fce93ff355636fb897843eefa3e,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6211581
101,"('mul-77b98ebe198d5df46ca992041164c8ec', 9, 0, 0)",,,mul,mul-77b98ebe198d5df46ca992041164c8ec,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6232033
102,"('chunk_min-af7e022d985b391b53eb41df5aaf6406', 9, 0, 0)",,,chunk_min,chunk_min-af7e022d985b391b53eb41df5aaf6406,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6251872
103,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 8, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.626998
104,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 8, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.628963
105,"('random_sample-c174146ff8964021504e2af2c920de85', 8, 0, 0)",,,random_sample,random_sample-c174146ff8964021504e2af2c920de85,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6308692
106,"('random_sample-c174146ff8964021504e2af2c920de85', 8, 0, 0)",,,random_sample,random_sample-c174146ff8964021504e2af2c920de85,waiting,processing,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6328487
107,"('add-52995fce93ff355636fb897843eefa3e', 8, 0, 0)",,,add,add-52995fce93ff355636fb897843eefa3e,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6348011
108,"('chunk_max-ef72cf60915bddcd0b89de732722f19d', 9, 0, 0)",,,chunk_max,chunk_max-ef72cf60915bddcd0b89de732722f19d,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6366684
109,"('mul-77b98ebe198d5df46ca992041164c8ec', 8, 0, 0)",,,mul,mul-77b98ebe198d5df46ca992041164c8ec,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.638681
110,"('chunk_max-ef72cf60915bddcd0b89de732722f19d', 8, 0, 0)",,,chunk_max,chunk_max-ef72cf60915bddcd0b89de732722f19d,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6406822
111,"('chunk_max-partial-48fb9b980bc649d59243db257655af3f', 1, 0, 0)",,,chunk_max-partial,chunk_max-partial-48fb9b980bc649d59243db257655af3f,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.642765
112,"('max-aggregate-ab8e07206a905bc4d8ce3e156d67156b',)",,,max-aggregate,max-aggregate-ab8e07206a905bc4d8ce3e156d67156b,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6446762
113,"('chunk_min-af7e022d985b391b53eb41df5aaf6406', 8, 0, 0)",,,chunk_min,chunk_min-af7e022d985b391b53eb41df5aaf6406,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6466563
114,"('chunk_min-partial-82db9db674ae93a6446004be70a5a355', 1, 0, 0)",,,chunk_min-partial,chunk_min-partial-82db9db674ae93a6446004be70a5a355,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.648635
115,"('min-aggregate-e4fc4f976220431371e7918c1eb66156',)",,,min-aggregate,min-aggregate-e4fc4f976220431371e7918c1eb66156,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6505065
116,"('chunk_min-ce55fed4cb00e797a3e767e8d9366298', 9, 0, 0)",,,chunk_min,chunk_min-ce55fed4cb00e797a3e767e8d9366298,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6524415
117,"('chunk_min-ce55fed4cb00e797a3e767e8d9366298', 8, 0, 0)",,,chunk_min,chunk_min-ce55fed4cb00e797a3e767e8d9366298,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6543596
118,"('chunk_min-partial-5ba9e04a2ced4938dc63ecc21e819347', 1, 0, 0)",,,chunk_min-partial,chunk_min-partial-5ba9e04a2ced4938dc63ecc21e819347,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6562898
119,"('min-aggregate-8be4b4e51dbfc0ff5b4c7dfa1ba407cc',)",,,min-aggregate,min-aggregate-8be4b4e51dbfc0ff5b4c7dfa1ba407cc,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.658227
120,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 3, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6602066
121,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 2, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.661972
122,"('mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804', 1, 0, 0)",,,mean_combine-partial,mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.664004
123,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 7, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6660202
124,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 6, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6680584
125,"('mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804', 3, 0, 0)",,,mean_combine-partial,mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6697981
126,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 4, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6718626
127,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 5, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6737773
128,"('mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804', 2, 0, 0)",,,mean_combine-partial,mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.675884
129,"('mean_combine-partial-0580e1c817c75ee994b7f6d3fdcdaa7f', 1, 0, 0)",,,mean_combine-partial,mean_combine-partial-0580e1c817c75ee994b7f6d3fdcdaa7f,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6777074
130,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 8, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6797953
131,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 9, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6817367
132,"('mean_combine-partial-46b6c4af87e7281a0e67180d65cce7ef', 1, 0, 0)",,,mean_combine-partial,mean_combine-partial-46b6c4af87e7281a0e67180d65cce7ef,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6838133
133,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 1, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6860569
134,"('mean_chunk-76c32d9b553c2a4c88144484409c9ee1', 0, 0, 0)",,,mean_chunk,mean_chunk-76c32d9b553c2a4c88144484409c9ee1,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6882436
135,"('mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804', 0, 0, 0)",,,mean_combine-partial,mean_combine-partial-e64784d0c0f2a12dc7444b9ec9bee804,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6906962
136,"('mean_combine-partial-0580e1c817c75ee994b7f6d3fdcdaa7f', 0, 0, 0)",,,mean_combine-partial,mean_combine-partial-0580e1c817c75ee994b7f6d3fdcdaa7f,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6926925
137,"('mean_combine-partial-46b6c4af87e7281a0e67180d65cce7ef', 0, 0, 0)",,,mean_combine-partial,mean_combine-partial-46b6c4af87e7281a0e67180d65cce7ef,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.6948814
138,"('mean_agg-aggregate-e6261cf592037f6875f0a9772b6820ec',)",,,mean_agg-aggregate,mean_agg-aggregate-e6261cf592037f6875f0a9772b6820ec,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.697273
139,finalize-2ae637a13f5025640c0ffae4e35da517,,,finalize,finalize,released,waiting,update-graph-1712775115.7874467,tcp://10.201.2.39:8786,,,,,1712775117.699316
140,original-array-6aa3cda777442d73673ea19694857783,23287789111040,tcp://10.201.1.190:39643,original-array,original-array,processing,memory,task-finished-1712775119.2338307,tcp://10.201.2.39:8786,1712775119.5337596,1712775119.5338213,6.175041198730469e-05,48,1712775119.2365525
141,"('array-6aa3cda777442d73673ea19694857783', 0, 0, 0)",,,array,array-6aa3cda777442d73673ea19694857783,waiting,processing,task-finished-1712775119.2338307,tcp://10.201.2.39:8786,,,,,1712775119.237497
142,"('random_sample-c174146ff8964021504e2af2c920de85', 4, 0, 0)",23287581112064,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2342591,tcp://10.201.2.39:8786,1712775119.5369232,1712775119.542749,0.00582575798034668,8000000,1712775119.2440448
143,"('random_sample-c174146ff8964021504e2af2c920de85', 6, 0, 0)",23287789111040,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2342901,tcp://10.201.2.39:8786,1712775119.534834,1712775119.5428379,0.008003950119018555,8000000,1712775119.2464054
144,"('random_sample-c174146ff8964021504e2af2c920de85', 7, 0, 0)",23287787009792,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2343168,tcp://10.201.2.39:8786,1712775119.53413,1712775119.54291,0.00878000259399414,8000000,1712775119.248651
145,"('random_sample-c174146ff8964021504e2af2c920de85', 3, 0, 0)",23287555000064,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2343404,tcp://10.201.2.39:8786,1712775119.5374444,1712775119.543036,0.005591630935668945,8000000,1712775119.2505836
146,"('random_sample-c174146ff8964021504e2af2c920de85', 5, 0, 0)",23287784908544,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2343643,tcp://10.201.2.39:8786,1712775119.5355027,1712775119.5433466,0.007843971252441406,8000000,1712775119.2524662
147,"('random_sample-c174146ff8964021504e2af2c920de85', 1, 0, 0)",23287532689152,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2343864,tcp://10.201.2.39:8786,1712775119.5389264,1712775119.5454736,0.006547212600708008,8000000,1712775119.2543738
148,"('random_sample-c174146ff8964021504e2af2c920de85', 0, 0, 0)",23287530587904,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2344108,tcp://10.201.2.39:8786,1712775119.5395133,1712775119.5458558,0.006342411041259766,8000000,1712775119.2569385
149,"('random_sample-c174146ff8964021504e2af2c920de85', 9, 0, 0)",23287534790400,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.2344346,tcp://10.201.2.39:8786,1712775119.5401502,1712775119.546252,0.006101846694946289,8000000,1712775119.2587504
150,"('random_sample-c174146ff8964021504e2af2c920de85', 2, 0, 0)",23287544895232,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.234455,tcp://10.201.2.39:8786,1712775119.5382354,1712775119.5466409,0.008405447006225586,8000000,1712775119.2605846
151,"('random_sample-c174146ff8964021504e2af2c920de85', 8, 0, 0)",23287520483072,tcp://10.201.1.190:39643,random_sample,random_sample-c174146ff8964021504e2af2c920de85,processing,memory,task-finished-1712775119.234476,tcp://10.201.2.39:8786,1712775119.5411277,1712775119.5469224,0.0057947635650634766,8000000,1712775119.2625284
152,"('array-6aa3cda777442d73673ea19694857783', 0, 0, 0)",23287518381824,tcp://10.201.1.190:39643,array,array-6aa3cda777442d73673ea19694857783,processing,memory,task-finished-1712775119.40841,tcp://10.201.2.39:8786,1712775118.5208619,1712775118.6635087,0.14264678955078125,80000000,1712775119.4096053
153,original-array-6aa3cda777442d73673ea19694857783,,,original-array,original-array,memory,released,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.410224
154,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 7, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4123664
155,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 6, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4148932
156,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 5, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4170895
157,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 4, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4193008
158,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 3, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4214709
159,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 2, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4235842
160,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 1, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4257283
161,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 0, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4278965
162,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 9, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4300632
163,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 8, 0, 0)",,,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.40841,tcp://10.201.2.39:8786,,,,,1712775119.4322186
164,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 5, 0, 0)",23287530587904,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.444679,tcp://10.201.2.39:8786,1712775118.6933956,1712775118.6961515,0.002755880355834961,8000000,1712775119.447484
165,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 5, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.444679,tcp://10.201.2.39:8786,,,,,1712775119.4480963
166,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 7, 0, 0)",23287784908544,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4447193,tcp://10.201.2.39:8786,1712775118.6930285,1712775118.6962612,0.003232717514038086,8000000,1712775119.4502585
167,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 7, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4447193,tcp://10.201.2.39:8786,,,,,1712775119.4522743
168,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 4, 0, 0)",23287534790400,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4447515,tcp://10.201.2.39:8786,1712775118.6936617,1712775118.6964417,0.0027799606323242188,8000000,1712775119.4542189
169,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 4, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4447515,tcp://10.201.2.39:8786,,,,,1712775119.4561965
170,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 6, 0, 0)",23287532689152,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4447787,tcp://10.201.2.39:8786,1712775118.6931434,1712775118.6965253,0.003381967544555664,8000000,1712775119.458561
171,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 6, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4447787,tcp://10.201.2.39:8786,,,,,1712775119.4606836
172,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 3, 0, 0)",23287544895232,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4448054,tcp://10.201.2.39:8786,1712775118.6941373,1712775118.6973436,0.0032062530517578125,8000000,1712775119.4627323
173,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 3, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4448054,tcp://10.201.2.39:8786,,,,,1712775119.4646916
174,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 2, 0, 0)",23287520483072,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4448318,tcp://10.201.2.39:8786,1712775118.6943684,1712775118.6975725,0.0032041072845458984,8000000,1712775119.4665766
175,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 2, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4448318,tcp://10.201.2.39:8786,,,,,1712775119.4686747
176,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 1, 0, 0)",23287787009792,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4448566,tcp://10.201.2.39:8786,1712775118.6947353,1712775118.6984384,0.0037031173706054688,8000000,1712775119.4707181
177,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 1, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4448566,tcp://10.201.2.39:8786,,,,,1712775119.4730442
178,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 0, 0, 0)",23287789111040,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4448822,tcp://10.201.2.39:8786,1712775118.6950402,1712775118.6985497,0.003509521484375,8000000,1712775119.4750876
179,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 0, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4448822,tcp://10.201.2.39:8786,,,,,1712775119.4773147
180,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 9, 0, 0)",23287581112064,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.4449065,tcp://10.201.2.39:8786,1712775118.6953685,1712775118.6986504,0.003281831741333008,8000000,1712775119.4794767
181,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 9, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.4449065,tcp://10.201.2.39:8786,,,,,1712775119.4816096
182,"('rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 8, 0, 0)",23287555000064,tcp://10.201.1.190:39643,rechunk-split-rechunk-merge,rechunk-split-rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,processing,memory,task-finished-1712775119.444931,tcp://10.201.2.39:8786,1712775118.6956363,1712775118.6987362,0.0030999183654785156,8000000,1712775119.483622
183,"('array-6aa3cda777442d73673ea19694857783', 0, 0, 0)",,,array,array-6aa3cda777442d73673ea19694857783,memory,released,task-finished-1712775119.444931,tcp://10.201.2.39:8786,,,,,1712775119.4858875
184,"('rechunk-merge-60ce5c8cc9da772ca402555f03c6619d', 8, 0, 0)",,,rechunk-merge,rechunk-merge-60ce5c8cc9da772ca402555f03c6619d,waiting,processing,task-finished-1712775119.444931,tcp://10.201.2.39:8786,,,,,1712775119.4878738
